,Year,Month,Day,Hour,Minute,GHI,DHI,DNI,Wind Speed,Temperature,Solar Zenith Angle,GHI_yesterday,GHI_Avg_Week,GHI_Avg_Month
2010-07-18 12:00:00,2010,7,18,12,0,964,132,860,0.5242856740951538,35.36068115234377,14.489400934529767,968.0,968.4285714285714,840.7
2010-07-18 12:30:00,2010,7,18,12,30,801,440,369,0.4476323127746582,35.39895019531252,12.312862342524667,977.0,978.7142857142857,803.8333333333334
2010-07-18 13:00:00,2010,7,18,13,0,822,420,413,0.3709789514541626,35.43721923828127,13.48375835818753,972.0,893.2857142857143,780.2333333333333
2010-07-18 13:30:00,2010,7,18,13,30,948,131,855,0.6242513060569763,35.148767089843766,17.333697091000985,951.0,903.1428571428571,759.7
2010-07-18 14:00:00,2010,7,18,14,0,912,129,847,0.87752366065979,34.86028442382815,22.51924325729797,914.0,859.8571428571429,731.9333333333333
2010-07-18 14:30:00,2010,7,18,14,30,862,127,835,1.1932005882263184,34.512414550781266,28.302334591519305,864.0,792.5714285714286,661.1333333333333
2010-07-18 15:00:00,2010,7,18,15,0,799,123,818,1.508877515792847,34.164514160156266,34.36621351314425,801.0,771.2857142857143,677.6333333333333
2010-07-18 15:30:00,2010,7,18,15,30,725,119,797,1.7997952699661257,33.92144165039065,40.56608134699609,726.0,722.5714285714286,590.4333333333333
2010-07-18 16:00:00,2010,7,18,16,0,640,113,769,2.0907130241394043,33.678369140625016,46.82630774941626,642.0,635.4285714285714,499.8333333333333
2010-07-18 16:30:00,2010,7,18,16,30,547,107,733,2.302082061767578,33.035424804687516,53.101164615341425,549.0,551.1428571428571,445.93333333333334
2010-07-18 17:00:00,2010,7,18,17,0,449,98,686,2.513451337814331,32.39251098632815,59.35852457894718,451.0,442.0,335.8333333333333
2010-07-18 17:30:00,2010,7,18,17,30,347,88,624,2.73180627822876,31.755242919921894,65.57226425278189,349.0,327.57142857142856,268.1333333333333
2010-07-18 18:00:00,2010,7,18,18,0,245,76,540,2.950161457061768,31.11800537109377,71.71821214375974,247.0,236.42857142857142,190.63333333333333
2010-07-18 18:30:00,2010,7,18,18,30,128,68,281,3.162412166595459,30.530023193359398,77.77158882655178,151.0,148.71428571428572,123.43333333333334
2010-07-18 19:00:00,2010,7,18,19,0,58,46,107,3.374663114547729,29.942071533203148,83.70495522154481,69.0,68.71428571428571,58.766666666666666
2010-07-18 19:30:00,2010,7,18,19,30,0,0,0,3.4767251014709477,29.552209472656273,89.48511188440922,0.0,0.0,0.0
2010-07-18 20:00:00,2010,7,18,20,0,0,0,0,3.5787873268127437,29.162347412109398,95.08368692109256,0.0,0.0,0.0
2010-07-18 20:30:00,2010,7,18,20,30,0,0,0,3.6281018257141113,28.715325927734398,100.44460857017981,0.0,0.0,0.0
2010-07-18 21:00:00,2010,7,18,21,0,0,0,0,3.6774163246154794,28.268304443359398,105.51684587124237,0.0,0.0,0.0
2010-07-18 21:30:00,2010,7,18,21,30,0,0,0,3.6597769260406494,27.81966552734377,110.23344641083082,0.0,0.0,0.0
2010-07-18 22:00:00,2010,7,18,22,0,0,0,0,3.64213752746582,27.370996093750023,114.51414516156171,0.0,0.0,0.0
2010-07-18 22:30:00,2010,7,18,22,30,0,0,0,3.5763378143310547,26.98446044921877,118.26535508167736,0.0,0.0,0.0
2010-07-18 23:00:00,2010,7,18,23,0,0,0,0,3.510538339614868,26.597924804687523,121.38299831079898,0.0,0.0,0.0
2010-07-18 23:30:00,2010,7,18,23,30,0,0,0,3.4211940765380864,26.24862060546877,123.7597787125539,0.0,0.0,0.0
2010-07-19 00:00:00,2010,7,19,0,0,0,0,0,3.331849813461304,25.899316406250023,125.29771169391846,0.0,0.0,0.0
2010-07-19 00:30:00,2010,7,19,0,30,0,0,0,3.2463452816009517,25.61190185546877,125.92435373952972,0.0,0.0,0.0
2010-07-19 01:00:00,2010,7,19,1,0,0,0,0,3.1608407497406006,25.324487304687523,125.60787145106165,0.0,0.0,0.0
2010-07-19 01:30:00,2010,7,19,1,30,0,0,0,3.081348419189453,25.064385986328148,124.3645082362678,0.0,0.0,0.0
2010-07-19 02:00:00,2010,7,19,2,0,0,0,0,3.0018558502197266,24.804315185546894,122.25470935242657,0.0,0.0,0.0
2010-07-19 02:30:00,2010,7,19,2,30,0,0,0,2.889918327331543,24.567254638671894,119.3698876041423,0.0,0.0,0.0
2010-07-19 03:00:00,2010,7,19,3,0,0,0,0,2.77798080444336,24.330224609375023,115.81589455040543,0.0,0.0,0.0
2010-07-19 03:30:00,2010,7,19,3,30,0,0,0,2.6663928031921387,24.124139404296894,111.69893636848784,0.0,0.0,0.0
2010-07-19 04:00:00,2010,7,19,4,0,0,0,0,2.554804801940918,23.918023681640648,107.11657364838966,0.0,0.0,0.0
2010-07-19 04:30:00,2010,7,19,4,30,0,0,0,2.470468282699585,23.821221923828148,102.1535904218038,0.0,0.0,0.0
2010-07-19 05:00:00,2010,7,19,5,0,0,0,0,2.386131763458252,23.724420166015648,96.88124240600315,0.0,0.0,0.0
2010-07-19 05:30:00,2010,7,19,5,30,0,0,0,2.2519350051879883,24.23250732421877,91.35835710056915,0.0,0.0,0.6
2010-07-19 06:00:00,2010,7,19,6,0,37,23,184,2.117738008499145,24.740594482421894,85.63148131843356,38.0,41.57142857142857,42.06666666666667
2010-07-19 06:30:00,2010,7,19,6,30,117,51,369,2.053149938583374,25.813165283203148,79.74473556714126,118.0,116.71428571428571,105.06666666666666
2010-07-19 07:00:00,2010,7,19,7,0,213,69,512,1.9885619878768919,26.885705566406273,73.72815032956363,214.0,199.71428571428572,172.1
2010-07-19 07:30:00,2010,7,19,7,30,315,82,609,1.9957294464111328,28.067834472656273,67.61064181033726,315.0,303.2857142857143,256.93333333333334
2010-07-19 08:00:00,2010,7,19,8,0,417,93,677,2.002897024154663,29.249932861328148,61.417786261275616,418.0,399.85714285714283,350.8333333333333
2010-07-19 08:30:00,2010,7,19,8,30,518,102,728,1.9138381481170652,30.230920410156273,55.17392558246117,518.0,511.42857142857144,440.6
2010-07-19 09:00:00,2010,7,19,9,0,613,109,766,1.824779391288757,31.211877441406273,48.904515412748616,613.0,597.8571428571429,493.7
2010-07-19 09:30:00,2010,7,19,9,30,701,115,796,1.716137409210205,31.795404052734398,42.63961460824471,700.0,704.2857142857143,575.9666666666667
2010-07-19 10:00:00,2010,7,19,10,0,780,121,819,1.6074954271316528,32.3789001464844,36.42011146448385,778.0,766.2857142857143,644.1333333333333
2010-07-19 10:30:00,2010,7,19,10,30,847,125,836,1.584197998046875,32.5656677246094,30.310524036367674,845.0,831.4285714285714,689.4333333333333
2010-07-19 11:00:00,2010,7,19,11,0,902,128,850,1.5609006881713867,32.752404785156266,24.42863083979522,899.0,864.4285714285714,753.5
2010-07-19 11:30:00,2010,7,19,11,30,943,130,859,1.6160643100738523,32.77153930664065,19.020872385256396,939.0,921.8571428571429,801.0
2010-07-19 12:00:00,2010,7,19,12,0,969,132,864,1.6712279319763184,32.790673828125016,14.653693984037588,964.0,967.8571428571429,840.2666666666667
2010-07-19 12:30:00,2010,7,19,12,30,979,133,867,1.7930614948272705,32.649682617187516,12.494691052943251,801.0,953.2857142857143,797.7333333333333
2010-07-19 13:00:00,2010,7,19,13,0,974,132,865,1.914894938468933,32.5086608886719,13.644531964615695,822.0,871.7142857142857,775.1
2010-07-19 13:30:00,2010,7,19,13,30,953,131,861,2.0368905067443848,32.26311645507815,17.458488678810284,948.0,902.5714285714286,759.5333333333333
2010-07-19 14:00:00,2010,7,19,14,0,917,130,853,2.158886194229126,32.0175720214844,22.61792706573414,912.0,859.1428571428571,731.8333333333334
2010-07-19 14:30:00,2010,7,19,14,30,867,127,841,2.332754135131836,31.822808837890648,28.385304980628337,862.0,791.8571428571429,661.1
2010-07-19 15:00:00,2010,7,19,15,0,804,124,825,2.506622076034546,31.628045654296894,34.440259915675306,799.0,789.7142857142857,677.6333333333333
2010-07-19 15:30:00,2010,7,19,15,30,729,119,803,2.665475845336914,31.466729736328148,40.635491964013,725.0,722.0,590.4666666666667
2010-07-19 16:00:00,2010,7,19,16,0,643,114,774,2.8243298530578613,31.305413818359398,46.893922407313674,640.0,634.8571428571429,499.8666666666667
2010-07-19 16:30:00,2010,7,19,16,30,549,107,738,2.951695919036865,31.024713134765648,53.16899160878585,547.0,550.4285714285714,445.96666666666664
2010-07-19 17:00:00,2010,7,19,17,0,450,99,690,3.07906174659729,30.74398193359377,59.4280862205772,449.0,441.42857142857144,335.8666666666667
2010-07-19 17:30:00,2010,7,19,17,30,347,88,627,3.2439365386962886,30.218255615234398,65.64479604393712,347.0,326.85714285714283,268.1333333333333
2010-07-19 18:00:00,2010,7,19,18,0,245,76,542,3.408811092376709,29.692529296875023,71.79478262611761,245.0,235.71428571428572,190.56666666666666
2010-07-19 18:30:00,2010,7,19,18,30,148,58,426,3.5663485527038574,29.12435302734377,77.85317400174898,128.0,145.0,122.63333333333334
2010-07-19 19:00:00,2010,7,19,19,0,67,44,209,3.7238860130310063,28.556176757812523,83.79248117892695,58.0,66.71428571428571,58.333333333333336
2010-07-19 19:30:00,2010,7,19,19,30,0,0,0,3.8169889450073238,28.24154052734377,89.57941322919949,0.0,0.0,0.0
2010-07-19 20:00:00,2010,7,19,20,0,0,0,0,3.9100918769836426,27.926934814453148,95.18588421718368,0.0,0.0,0.0
2010-07-19 20:30:00,2010,7,19,20,30,0,0,0,3.9728310108184814,27.598565673828148,100.55549578574735,0.0,0.0,0.0
2010-07-19 21:00:00,2010,7,19,21,0,0,0,0,4.035570144653319,27.270196533203148,105.63728325788378,0.0,0.0,0.0
2010-07-19 21:30:00,2010,7,19,21,30,0,0,0,4.070286750793457,26.97152099609377,110.36418296365251,0.0,0.0,0.0
2010-07-19 22:00:00,2010,7,19,22,0,0,0,0,4.105002880096436,26.672814941406273,114.65570590879416,0.0,0.0,0.0
2010-07-19 22:30:00,2010,7,19,22,30,0,0,0,4.120372295379639,26.431390380859398,118.41787727766894,0.0,0.0,0.0
2010-07-19 23:00:00,2010,7,19,23,0,0,0,0,4.135741710662842,26.189935302734398,121.54602876688958,0.0,0.0,0.0
2010-07-19 23:30:00,2010,7,19,23,30,0,0,0,4.127130031585693,26.000238037109398,123.93207985276555,0.0,0.0,0.0
2010-07-20 00:00:00,2010,7,20,0,0,0,0,0,4.118518352508545,25.810540771484398,125.47716644875591,0.0,0.0,0.0
2010-07-20 00:30:00,2010,7,20,0,30,0,0,0,4.089148998260498,25.677697753906273,126.10807150010125,0.0,0.0,0.0
2010-07-20 01:00:00,2010,7,20,1,0,0,0,0,4.059779644012451,25.544854736328148,125.79253284802355,0.0,0.0,0.0
2010-07-20 01:30:00,2010,7,20,1,30,0,0,0,4.018629074096681,25.444757080078148,124.5468566490552,0.0,0.0,0.0
2010-07-20 02:00:00,2010,7,20,2,0,0,0,0,3.9774782657623287,25.344659423828148,122.43200250049769,0.0,0.0,0.0
2010-07-20 02:30:00,2010,7,20,2,30,0,0,0,3.881324291229248,25.24691162109377,119.54015486354132,0.0,0.0,0.0
2010-07-20 03:00:00,2010,7,20,3,0,0,0,0,3.785170078277588,25.149163818359398,115.9779691782189,0.0,0.0,0.0
2010-07-20 03:30:00,2010,7,20,3,30,0,0,0,3.6808075904846187,25.057885742187523,111.85233407047829,0.0,0.0,0.0
2010-07-20 04:00:00,2010,7,20,4,0,0,0,0,3.5764451026916504,24.96663818359377,107.26131331334982,0.0,0.0,0.0
2010-07-20 04:30:00,2010,7,20,4,30,0,0,0,3.4846596717834477,24.923974609375023,102.29002419416331,0.0,0.0,0.0
2010-07-20 05:00:00,2010,7,20,5,0,0,0,0,3.3928744792938232,24.881311035156273,97.009924476157,0.0,0.0,0.0
2010-07-20 05:30:00,2010,7,20,5,30,0,0,0,3.2568387985229488,25.184320068359398,91.4799555562751,0.0,0.0,0.4
2010-07-20 06:00:00,2010,7,20,6,0,35,22,176,3.120802879333496,25.487329101562523,85.7466916039777,37.0,40.57142857142857,41.06666666666667
2010-07-20 06:30:00,2010,7,20,6,30,114,50,360,3.0840859413146973,26.063104248046894,79.85438854015877,117.0,116.28571428571429,103.9
2010-07-20 07:00:00,2010,7,20,7,0,209,68,504,3.04736876487732,26.638879394531273,73.8330313110612,213.0,205.14285714285714,170.9
2010-07-20 07:30:00,2010,7,20,7,30,310,82,601,3.037898063659668,27.262475585937523,67.711607667313,315.0,305.2857142857143,255.73333333333332
2010-07-20 08:00:00,2010,7,20,8,0,412,93,670,3.028427124023437,27.886041259765648,61.51578505188694,417.0,407.2857142857143,349.6666666666667
2010-07-20 08:30:00,2010,7,20,8,30,513,101,721,2.97107458114624,28.495263671875023,55.270053665634215,518.0,510.2857142857143,439.5
2010-07-20 09:00:00,2010,7,20,9,0,608,109,760,2.913722038269043,29.104486083984398,49.000112132808994,613.0,603.4285714285714,492.6666666666667
2010-07-20 09:30:00,2010,7,20,9,30,695,115,790,2.86414098739624,29.978631591796894,42.73641757668996,701.0,703.4285714285714,575.0333333333333
2010-07-20 10:00:00,2010,7,20,10,0,773,120,813,2.8145601749420166,30.852777099609398,36.52051782365813,780.0,765.7142857142857,643.3333333333334
2010-07-20 10:30:00,2010,7,20,10,30,840,124,830,2.805714607238769,31.188104248046894,30.418037310900377,847.0,831.1428571428571,688.7333333333333
2010-07-20 11:00:00,2010,7,20,11,0,894,127,843,2.7968692779541016,31.523431396484398,24.548586064300128,902.0,884.2857142857143,752.9333333333333
2010-07-20 11:30:00,2010,7,20,11,30,934,130,851,2.8680217266082764,31.66927490234377,19.161178644324924,943.0,942.8571428571429,800.5666666666667
2010-07-20 12:00:00,2010,7,20,12,0,960,131,857,2.939174175262451,31.815118408203148,14.822391159391627,969.0,968.2857142857143,839.9333333333333
2010-07-20 12:30:00,2010,7,20,12,30,970,132,858,3.028638362884521,31.788385009765648,12.682149969681475,979.0,953.7142857142857,797.5
2010-07-20 13:00:00,2010,7,20,13,0,965,132,857,3.118102550506592,31.761682128906273,13.812009349764526,974.0,933.1428571428571,774.9666666666667
2010-07-20 13:30:00,2010,7,20,13,30,944,131,852,3.124943494796753,31.736291503906273,17.590021185731388,953.0,929.4285714285714,759.4666666666667
2010-07-20 14:00:00,2010,7,20,14,0,908,129,844,3.1317844390869136,31.710900878906273,22.722852116109518,917.0,894.4285714285714,731.8
2010-07-20 14:30:00,2010,7,20,14,30,859,126,832,3.1350197792053223,31.79427490234377,28.47402762774266,867.0,825.2857142857143,661.1
2010-07-20 15:00:00,2010,7,20,15,0,796,123,816,3.138254880905152,31.877648925781273,34.51969537461899,804.0,803.5714285714286,677.6666666666666
2010-07-20 15:30:00,2010,7,20,15,30,721,118,795,3.2012729644775386,31.898461914062523,40.710043466365704,729.0,728.7142857142857,590.5333333333333
2010-07-20 16:00:00,2010,7,20,16,0,637,113,767,3.264290809631348,31.919244384765648,46.96651787441099,643.0,643.7142857142857,499.8666666666667
2010-07-20 16:30:00,2010,7,20,16,30,544,106,731,3.2337465286254883,31.705468750000023,53.24170538707621,549.0,550.5714285714286,445.93333333333334
2010-07-20 17:00:00,2010,7,20,17,0,445,98,684,3.20320200920105,31.491693115234398,59.50249115482466,450.0,451.85714285714283,335.8
2010-07-20 17:30:00,2010,7,20,17,30,344,88,621,3.1679887771606445,30.929589843750023,65.72216763159994,347.0,349.7142857142857,268.0
2010-07-20 18:00:00,2010,7,20,18,0,242,75,537,3.13277530670166,30.367456054687523,71.87622228774683,245.0,247.85714285714286,190.4
2010-07-20 18:30:00,2010,7,20,18,30,146,58,422,3.2677454948425293,29.654962158203148,77.9396857189584,148.0,148.42857142857142,122.4
2010-07-20 19:00:00,2010,7,20,19,0,65,44,205,3.40271544456482,28.94246826171877,83.88501512466925,67.0,68.14285714285714,58.13333333333333
2010-07-20 19:30:00,2010,7,20,19,30,0,0,0,3.5465588569641118,28.562432861328148,89.67881774237345,0.0,0.0,0.0
2010-07-20 20:00:00,2010,7,20,20,0,0,0,0,3.6904025077819824,28.182427978515648,95.29331976205731,0.0,0.0,0.0
2010-07-20 20:30:00,2010,7,20,20,30,0,0,0,3.7627897262573238,27.791528320312523,100.6717629426565,0.0,0.0,0.0
2010-07-20 21:00:00,2010,7,20,21,0,0,0,0,3.835176944732666,27.400659179687523,105.76325543991146,0.0,0.0,0.0
2010-07-20 21:30:00,2010,7,20,21,30,0,0,0,3.843371152877808,27.024560546875023,110.50061580734501,0.0,0.0,0.0
2010-07-20 22:00:00,2010,7,20,22,0,0,0,0,3.8515653610229488,26.648461914062523,114.80312055613643,0.0,0.0,0.0
2010-07-20 22:30:00,2010,7,20,22,30,0,0,0,3.8274123668670654,26.306878662109398,118.57639089319679,0.0,0.0,0.0
2010-07-20 23:00:00,2010,7,20,23,0,0,0,0,3.8032593727111816,25.965295410156273,121.7151451373412,0.0,0.0,0.0
2010-07-20 23:30:00,2010,7,20,23,30,0,0,0,3.745648860931397,25.689508056640648,124.11048980199772,0.0,0.0,0.0
2010-07-21 00:00:00,2010,7,21,0,0,0,0,0,3.6880385875701904,25.413690185546894,125.66265217329833,0.0,0.0,0.0
2010-07-21 00:30:00,2010,7,21,0,30,0,0,0,3.6148648262023926,25.174584960937523,126.29762128738454,0.0,0.0,0.0
2010-07-21 01:00:00,2010,7,21,1,0,0,0,0,3.541691303253174,24.935479736328148,125.98270446049463,0.0,0.0,0.0
2010-07-21 01:30:00,2010,7,21,1,30,0,0,0,3.4681639671325684,24.732141113281273,124.73429111954628,0.0,0.0,0.0
2010-07-21 02:00:00,2010,7,21,2,0,0,0,0,3.394636869430542,24.528802490234398,122.6138919119177,0.0,0.0,0.0
2010-07-21 02:30:00,2010,7,21,2,30,0,0,0,3.3270909786224365,24.358361816406273,119.71450380854948,0.0,0.0,0.0
2010-07-21 03:00:00,2010,7,21,3,0,0,0,0,3.259545087814331,24.187890625000023,116.14362061747387,0.0,0.0,0.0
2010-07-21 03:30:00,2010,7,21,3,30,0,0,0,3.1804585456848145,24.04964599609377,112.00883682706842,0.0,0.0,0.0
2010-07-21 04:00:00,2010,7,21,4,0,0,0,0,3.1013717651367188,23.911431884765648,107.40873216491973,0.0,0.0,0.0
2010-07-21 04:30:00,2010,7,21,4,30,0,0,0,3.011733055114746,23.861199951171894,102.42876214848893,0.0,0.0,0.0
2010-07-21 05:00:00,2010,7,21,5,0,0,0,0,2.922094345092773,23.810998535156273,97.14058687006892,0.0,0.0,0.0
2010-07-21 05:30:00,2010,7,21,5,30,0,0,0,2.735022783279419,24.39241943359377,91.60325964580144,0.0,0.0,0.2
2010-07-21 06:00:00,2010,7,21,6,0,34,22,172,2.5479512214660645,24.973870849609398,85.86337766494664,35.0,39.285714285714285,40.0
2010-07-21 06:30:00,2010,7,21,6,30,113,50,358,2.45231556892395,26.152551269531273,79.9653349506755,114.0,114.85714285714286,102.6
2010-07-21 07:00:00,2010,7,21,7,0,207,68,504,2.356679916381836,27.331201171875023,73.93906529968737,209.0,203.71428571428572,169.53333333333333
2010-07-21 07:30:00,2010,7,21,7,30,309,82,601,2.3608531951904297,28.500238037109398,67.81362957168085,310.0,304.0,254.33333333333334
2010-07-21 08:00:00,2010,7,21,8,0,412,92,671,2.3650267124176025,29.66927490234377,61.61478912499769,412.0,406.0,348.3
2010-07-21 08:30:00,2010,7,21,8,30,512,101,722,2.249720811843872,30.275048828125023,55.3671881110994,513.0,509.2857142857143,438.2
2010-07-21 09:00:00,2010,7,21,9,0,607,109,761,2.1344149112701416,30.880822753906273,49.096778115603335,608.0,602.5714285714286,491.46666666666664
2010-07-21 09:30:00,2010,7,21,9,30,695,115,791,2.0519492626190186,31.129144287109398,42.83443102676115,695.0,702.5714285714286,573.9
2010-07-21 10:00:00,2010,7,21,10,0,774,120,814,1.9694836139678955,31.377496337890648,36.62238074410632,773.0,765.0,642.3
2010-07-21 10:30:00,2010,7,21,10,30,841,124,831,2.000814437866211,31.37142333984377,30.52739963735537,840.0,830.5714285714286,687.8
2010-07-21 11:00:00,2010,7,21,11,0,895,127,844,2.032145500183105,31.36531982421877,24.670988760238746,894.0,883.8571428571429,752.1
2010-07-21 11:30:00,2010,7,21,11,30,775,416,380,2.13283109664917,31.362969970703148,19.304793710935925,934.0,942.4285714285714,799.8
2010-07-21 12:00:00,2010,7,21,12,0,537,464,75,2.2335166931152344,31.360620117187523,14.995476000340688,960.0,968.0,839.3
2010-07-21 12:30:00,2010,7,21,12,30,972,132,861,2.326519012451172,31.454949951171894,12.875170759767515,970.0,953.4285714285714,796.9333333333333
2010-07-21 13:00:00,2010,7,21,13,0,967,132,860,2.4195210933685303,31.549279785156273,13.986131345228046,965.0,932.8571428571429,774.5
2010-07-21 13:30:00,2010,7,21,13,30,947,131,856,2.4953417778015137,31.67342529296877,17.72829936158604,944.0,929.1428571428571,759.0666666666667
2010-07-21 14:00:00,2010,7,21,14,0,911,129,848,2.571162223815918,31.797570800781273,22.834059218007997,908.0,894.0,731.4333333333333
2010-07-21 14:30:00,2010,7,21,14,30,862,127,836,2.6521310806274414,31.950311279296894,28.568553836752788,859.0,866.5714285714286,660.8333333333334
2010-07-21 15:00:00,2010,7,21,15,0,799,123,820,2.733099937438965,32.10308227539065,34.60457074774681,796.0,803.2857142857143,677.4333333333333
2010-07-21 15:30:00,2010,7,21,15,30,724,119,799,2.8223414421081543,32.079248046875016,40.78978213588073,721.0,728.2857142857143,590.3
2010-07-21 16:00:00,2010,7,21,16,0,639,113,771,2.911582946777344,32.0554138183594,47.04413435092194,637.0,643.2857142857143,499.6666666666667
2010-07-21 16:30:00,2010,7,21,16,30,545,106,734,2.982104778289795,31.780389404296894,53.31933955848337,544.0,550.0,445.73333333333335
2010-07-21 17:00:00,2010,7,21,17,0,446,98,687,3.052626371383667,31.505364990234398,59.58176626257863,445.0,451.14285714285717,335.56666666666666
2010-07-21 17:30:00,2010,7,21,17,30,344,88,623,3.0620288848876958,30.915704345703148,65.80439916661504,344.0,349.0,267.76666666666665
2010-07-21 18:00:00,2010,7,21,18,0,242,75,538,3.0714311599731445,30.32601318359377,71.96254458418305,242.0,247.0,190.1
2010-07-21 18:30:00,2010,7,21,18,30,145,58,422,3.2076869010925293,29.617944335937523,78.03113077307431,146.0,147.42857142857142,122.06666666666666
2010-07-21 19:00:00,2010,7,21,19,0,65,43,203,3.343942403793335,28.909844970703148,83.98255718640195,65.0,67.28571428571429,57.833333333333336
2010-07-21 19:30:00,2010,7,21,19,30,0,0,0,3.4525320529937744,28.59041748046877,89.78331813069514,0.0,0.0,0.0
2010-07-21 20:00:00,2010,7,21,20,0,0,0,0,3.561121702194214,28.270989990234398,95.40598069851015,0.0,0.0,0.0
2010-07-21 20:30:00,2010,7,21,20,30,0,0,0,3.653099536895752,27.989373779296894,100.79339081456877,0.0,0.0,0.0
2010-07-21 21:00:00,2010,7,21,21,0,0,0,0,3.74507737159729,27.707788085937523,105.89473701262231,0.0,0.0,0.0
2010-07-21 21:30:00,2010,7,21,21,30,0,0,0,3.788328647613525,27.448297119140648,110.64271363116748,0.0,0.0,0.0
2010-07-21 22:00:00,2010,7,21,22,0,0,0,0,3.8315796852111816,27.188836669921894,114.95635222275284,0.0,0.0,0.0
2010-07-21 22:30:00,2010,7,21,22,30,0,0,0,3.807868480682373,26.946069335937523,118.74085380399045,0.0,0.0,0.0
2010-07-21 23:00:00,2010,7,21,23,0,0,0,0,3.784157514572144,26.703302001953148,121.89030022808426,0.0,0.0,0.0
2010-07-21 23:30:00,2010,7,21,23,30,0,0,0,3.7250590324401855,26.523187255859398,124.29495613613184,0.0,0.0,0.0
2010-07-22 00:00:00,2010,7,22,0,0,0,0,0,3.665960550308228,26.343072509765648,125.85411062582949,0.0,0.0,0.0
2010-07-22 00:30:00,2010,7,22,0,30,0,0,0,3.5866794586181636,26.195611572265648,126.49293819806465,0.0,0.0,0.0
2010-07-22 01:00:00,2010,7,22,1,0,0,0,0,3.5073983669281006,26.048120117187523,126.17831410514485,0.0,0.0,0.0
2010-07-22 01:30:00,2010,7,22,1,30,0,0,0,3.4178626537323,25.944146728515648,124.9267323400028,0.0,0.0,0.0
2010-07-22 02:00:00,2010,7,22,2,0,0,0,0,3.3283269405364986,25.84017333984377,122.80029232059431,0.0,0.0,0.0
2010-07-22 02:30:00,2010,7,22,2,30,0,0,0,3.203541755676269,25.722528076171894,119.89284517593373,0.0,0.0,0.0
2010-07-22 03:00:00,2010,7,22,3,0,0,0,0,3.07875657081604,25.604882812500023,116.31275789779093,0.0,0.0,0.0
2010-07-22 03:30:00,2010,7,22,3,30,0,0,0,2.9484596252441406,25.469049072265648,112.16835415005708,0.0,0.0,0.0
2010-07-22 04:00:00,2010,7,22,4,0,0,0,0,2.8181629180908203,25.333215332031273,107.55874203995847,0.0,0.0,0.0
2010-07-22 04:30:00,2010,7,22,4,30,0,0,0,2.7251996994018555,25.254296875000023,102.5697198744455,0.0,0.0,0.0
2010-07-22 05:00:00,2010,7,22,5,0,0,0,0,2.6322362422943115,25.175347900390648,97.27314998207106,0.0,0.0,0.0
2010-07-22 05:30:00,2010,7,22,5,30,0,0,0,2.526223659515381,25.442437744140648,91.72819532783821,0.0,0.0,0.0
2010-07-22 06:00:00,2010,7,22,6,0,32,21,165,2.42021107673645,25.70955810546877,85.98147153290225,34.0,38.0,38.93333333333333
2010-07-22 06:30:00,2010,7,22,6,30,110,49,352,2.339895248413086,26.19979248046877,80.07751343181255,113.0,113.42857142857143,101.3
2010-07-22 07:00:00,2010,7,22,7,0,204,67,498,2.2595791816711426,26.689996337890648,74.04619787367001,207.0,202.14285714285714,168.13333333333333
2010-07-22 07:30:00,2010,7,22,7,30,306,81,597,2.3458023071289062,27.27572021484377,67.91666042490293,309.0,302.42857142857144,252.96666666666667
2010-07-22 08:00:00,2010,7,22,8,0,408,92,667,2.432025194168091,27.861474609375023,61.71475913611505,412.0,404.57142857142856,346.96666666666664
2010-07-22 08:30:00,2010,7,22,8,30,508,101,718,2.4733803272247314,28.371697998046894,55.46529784848852,512.0,507.85714285714283,436.9
2010-07-22 09:00:00,2010,7,22,9,0,604,108,757,2.514735460281372,28.88192138671877,49.19449120162543,607.0,601.1428571428571,490.23333333333335
2010-07-22 09:30:00,2010,7,22,9,30,691,115,787,2.5775835514068604,29.220697021484398,42.9336424526944,695.0,701.1428571428571,572.7333333333333
2010-07-22 10:00:00,2010,7,22,10,0,769,120,810,2.6404316425323486,29.559472656250023,36.72569808393208,774.0,763.7142857142857,641.2666666666667
2010-07-22 10:30:00,2010,7,22,10,30,836,124,828,2.71848726272583,29.863305664062523,30.638619353920692,841.0,829.2857142857143,686.8666666666667
2010-07-22 11:00:00,2010,7,22,11,0,890,127,841,2.79654312133789,30.167108154296894,24.795855358572677,895.0,882.4285714285714,751.2333333333333
2010-07-22 11:30:00,2010,7,22,11,30,931,129,850,2.8698012828826904,30.347863769531273,19.451731627643927,775.0,918.0,793.7
2010-07-22 12:00:00,2010,7,22,12,0,956,131,855,2.9430594444274902,30.528588867187523,15.17293280357906,537.0,905.8571428571429,824.5
2010-07-22 12:30:00,2010,7,22,12,30,967,132,857,3.0178132057189937,30.684869384765648,13.073685308933305,972.0,951.8571428571429,796.3666666666667
2010-07-22 13:00:00,2010,7,22,13,0,962,131,856,3.0925672054290767,30.84114990234377,14.166834287372156,967.0,931.1428571428571,774.0333333333333
2010-07-22 13:30:00,2010,7,22,13,30,782,419,381,3.14019775390625,30.881311035156273,17.87332085529377,947.0,927.4285714285714,758.7
2010-07-22 14:00:00,2010,7,22,14,0,752,335,453,3.187828540802002,30.921441650390648,22.951583045597406,911.0,892.1428571428571,731.1333333333333
2010-07-22 14:30:00,2010,7,22,14,30,856,126,831,3.2534289360046387,31.029840087890648,28.66892995120273,862.0,864.7142857142857,660.6333333333333
